NZZ_ID;Token_ID;not_of_interest;non-psych;X-STM_V_Y-EXP;X-STM_V;sein_V-PII;werden_V-PII;X_lassen_refl_V;X_V_refl;refl_V-PII_zeigen;NoAux_V-PII;Acc/Dat-EXP_V;wirken/scheinen_V-PII;X-CAUS_V_Y-EXP_PP;Nom-EXP_V;EXP_V_refl_Gen-STM;sein_zu-Inf;tough;Stimulus_Type;Stimulus_PP;Control;Other_stimulus_adjunct;Comment;Misc;Misc 2
NZZ_1997_03_01_a209_seg4_s8;4;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_03_17_a47_seg3_s1;23;;;x;;;;;;;;;;;;;;;anim;;;;;;Welt
NZZ_1997_03_26_a164_seg3_s11;3;;;x;;;;;;;;;;;;;;;anim;mit;;;pronominal_adverb;;most probably anim
NZZ_1997_04_03_a194_seg3_s14;7;;;;;x;;;;;;;;;;;;;;von;;;EXP_anim_proxy;;inanim von-PP
NZZ_1997_04_10_a211_seg11_s15;8;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_04_24_a171_seg4_s15;3;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_05_09_a196_seg3_s14;15;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1997_05_15_a189_seg3_s25;27;;;x;;;;;;;;;;;;;;;anim;mit;;;;instrumental;not instrumental
NZZ_1997_06_13_a172_seg3_s14;29;;;;x;;;;;;;;;;;;;;anim;mit;x;;ambiguous;instrumental;adjunct control, not instrumental
NZZ_1997_06_23_a75_seg7_s4;32;;;;;x;;;;;;;;;;;;;;von;;;;;inanim von-PP
NZZ_1997_06_26_a187_seg5_s1;14;;;x;;;;;;;;;;;;;;;anim;mit;;;;instrumental?;probably not instrumental
NZZ_1997_07_14_a132_seg3_s18;7;;;x;;;;;;;;;;;;;;;anim_proxy;;;;;;
NZZ_1997_07_18_a146_seg3_s8;38;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_08_08_a24_seg7_s3;11;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_08_11_a85_seg11_s4;10;;;;;x;;;;;;;;;;;;;;;;;;;
NZZ_1997_08_13_a166_seg3_s8;30;;;x;;;;;;;;;;;;;;;anim_proxy;;;;;;Anhang
NZZ_1997_08_16_a124_seg7_s1;4;;;;;;;;x;;;;;;;;;;;an;;;;;
NZZ_1997_08_21_a190_seg3_s3;18;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_08_22_a174_seg4_s1;4;;;;;;;;;;x;;;;;;;;;von;;;headline;;
NZZ_1997_08_22_a174_seg5_s2;33;;;;;x;;;;;;;;;;;;;;von;;;;;inanim von-PP
NZZ_1997_08_28_a192_seg10_s6;3;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_10_06_a37_seg8_s6;31;;;x;;;;;;;;;;;;;;;inanim;;;;;NZZ;
NZZ_1997_11_13_a160_seg3_s1;8;;;x;;;;;;;;;;;;;;;anim;;;;STM_coordination;;Publikum
NZZ_1997_11_21_a186_seg3_s15;17;;;x;;;;;;;;;;;;;;;inanim;;;;EXP-related_object;;
NZZ_1997_11_22_a127_seg5_s10;35;;;;;x;;;;;;;;;;;;;;über;;;pronominal_adverb;;
NZZ_1997_12_01_a102_seg25_s2;15;;;x;;;;;;;;;;;;;;;inanim;;x;;EXP_anim_proxy;;inanim control, control in adjectival context, Umwelt
NZZ_1997_12_18_a13_seg4_s2;58;;;x;;;;;;;;;;;;;;;anim;;;;EXP_anim_proxy;;Amerika
NZZ_1998_02_05_a176_seg17_s3;17;x;;;;;;;;;;;;;;;;;;;;;duplicate;;
NZZ_1998_03_16_a92_seg3_s8;33;;;x;;;;;;;;;;;;;;;anim;mit;;;idiomatic;;Groß und Klein
NZZ_1998_04_06_a75_seg7_s16;21;;;x;;;;;;;;;;;;;;;inanim;;;;;NZZ;
NZZ_1998_04_15_a114_seg3_s1;17;x;;;;;;;;;;;;;;;;;;;;;;???;not ungrammatical but poetic: metaphoric_EXP, imperative lassen AcI construction
NZZ_1998_04_21_a162_seg4_s4;21;;;;;x;;;;;;;;;;;;;;ob;;;;NZZ;
NZZ_1998_04_25_a249_seg5_s8;12;;;x;;;;;;;;;;;;;;;ambiguous;;;;idiomatic, fragment;;crosswords?
NZZ_1998_05_05_a31_seg10_s11;9;;;x;;;;;;;;;;;;;;;anim;mit;;;;instrumental;
NZZ_1998_05_22_a22_seg10_s16;18;;;;;;;;;;x;;;;;;;;;von;;;;;inanim von-PP
NZZ_1998_05_23_a101_seg7_s1;8;;;;;;;;;x;;;;;;;;;;über;;;pronominal_adverb;;
NZZ_1998_06_10_a156_seg3_s9;52;;;x;;;;;;;;;;;;;;;inanim;in, mit;;;ambiguous;PP-Attachment;mit-PP most probably part of Golfer-NP
NZZ_1998_07_02_a232_seg5_s15;53;;;;;;;;;x;;;;;;;;;;über;;;;;
NZZ_1998_07_16_a192_seg4_s11;15;;;;;;x;;;;;;;;;;;;;mit;;;;instrumental;Anhang, probably not instrumental
NZZ_1998_07_31_a138_seg3_s6;56;;;x;;;;;;;;;;;;;;;inanim;;;;title;;Publikum
NZZ_1998_08_03_a194_seg4_s9;25;;;x;;;;;;;;;;;;;;;inanim;;;;STM_coordination;;Publikum
NZZ_1998_08_27_a5_seg8_s2;8;;;;;x;;;;;;;;;;;;;;;;;;;
