NZZ_ID;Token_ID;not_of_interest;non-psych;X-STM_V_Y-EXP;X-STM_V;sein_V-PII;werden_V-PII;X_lassen_refl_V;X_V_refl;refl_V-PII_zeigen;NoAux_V-PII;Acc/Dat-EXP_V;wirken/scheinen_V-PII;X-CAUS_V_Y-EXP_PP;Nom-EXP_V;EXP_V_refl_Gen-STM;sein_zu-Inf;tough;Stimulus_Type;Stimulus_PP;Control;Other_stimulus_adjunct;Comment;Misc;Misc 2
NZZ_1995_05_03_a27_seg8_s9;31;;;;;;;;;;x;;;;;;;;;;;;;;
NZZ_1995_05_12_a22_seg5_s5;2;;;;x;;;;;;;;;;;;;;propositional;;;;non-phoric_es;;
NZZ_1995_05_17_a175_seg5_s12;28;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_05_20_a54_seg23_s2;11;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1995_05_29_a142_seg2_s2;14;;;;x;;;;;;;;;;;;;;inanim;;;;variation, EXP-indicating_adjunct;;
NZZ_1995_07_06_a160_seg4_s8;5;;;;x;;;;;;;;;;;;;;ambiguous;;;;;;
NZZ_1995_07_12_a125_seg4_s15;15;;;;x;;;;;;;;;;;;;;anim;mit;;;;;
NZZ_1995_07_20_a88_seg4_s4;34;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1995_08_16_a108_seg8_s8;10;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1995_09_04_a23_seg6_s10;16;;;;x;;;;;;;;;;;;;;anim;durch;;;;;inanim durch-PP, wollen
NZZ_1995_09_05_a192_seg2_s13;21;;;;x;;;;;;;;;;;;;;inanim;durch;;;;;inanim durch-PP
NZZ_1995_09_28_a194_seg9_s1;33;;;;x;;;;;;;;;;;;;;anim_proxy;durch;;;;;inanim durch-PP
NZZ_1995_09_28_a9_seg6_s2;3;;;;x;;;;;;;;;;;;;;inanim;;;;PA+A;;
NZZ_1995_10_04_a14_seg10_s6;21;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1995_11_15_a174_seg7_s8;4;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_11_18_a196_seg4_s99;6;;;;x;;;;;;;;;;;;;;anim;durch;;;;;inanim durch-PP
NZZ_1995_12_18_a67_seg8_s2;2;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1996_01_03_a146_seg3_s19;28;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_01_18_a96_seg2_s9;5;;;;x;;;;;;;;;;;;;;inanim;durch;;;;;inanim durch-PP
NZZ_1996_01_24_a208_seg2_s3;25;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_02_05_a88_seg3_s9;2;;;;x;;;;;;;;;;;;;;;;;;;tense not passive;
NZZ_1996_02_24_a188_seg4_s7;23;;;;x;;;;;;;;;;;;;;anim;;;;;;clearly_non_agentive?
NZZ_1996_03_05_a204_seg2_s8;7;;;;x;;;;;;;;;;;;;;anim;;;;;;
NZZ_1996_03_19_a153_seg3_s7;16;;;;x;;;;;;;;;;;;;;inanim;durch;;;;"Bedeutung ""Essen"" - unbelebt";
NZZ_1996_03_19_a50_seg3_s6;6;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_04_06_a85_seg3_s5;12;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1996_04_09_a204_seg2_s3;4;;;;x;;;;;;;;;;;;;;anim_proxy;;;;ambiguous;;might also be propositional STM and Iran as EXP
NZZ_1996_04_19_a205_seg5_s6;10;;;;x;;;;;;;;;;;;;;anim;;;;;;
NZZ_1996_05_10_a78_seg3_s3;8;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1996_05_13_a97_seg14_s1;7;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_05_14_a15_seg8_s5;3;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_07_08_a97_seg19_s4;3;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1996_07_09_a161_seg48_s3;2;;;;x;;;;;;;;;;;;;;propositional;;;;non-phoric_es;;
NZZ_1996_07_17_a54_seg2_s17;11;;;x;;;;;;;;;;;;;;;anim;als;;;;;auffallen als
NZZ_1996_07_18_a22_seg5_s2;14;;;;x;;;;;;;;;;;;;;propositional;in;;;;;proposition-based w-clause
NZZ_1996_07_19_a24_seg7_s11;5;;;;x;;;;;;;;;;;;;;inanim;;;;PA+A, EXP-indicating_adjunct, ambiguous;;
NZZ_1996_07_26_a80_seg8_s7;2;;;;x;;;;;;;;;;;;;;anim;durch;;;;;inanim durch-PP
NZZ_1996_07_27_a213_seg7_s1;10;;;x;;;;;;;;;;;;;;;inanim;;;;;;generic EXP
NZZ_1996_07_31_a96_seg2_s11;4;;;;x;;;;;;;;;;;;;;inanim;durch;;;;;inanim durch-PP
NZZ_1996_08_02_a203_seg2_s1;20;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_08_06_a196_seg7_s7;24;;;x;;;;;;;;;;;;;;;inanim;;;;EXP-indicating_adjunct;;
NZZ_1996_08_13_a146_seg2_s41;11;;;;x;;;;;;;;;;;;;;;durch;;;ungrammatical;;inanim durch-PP, tense not passive
NZZ_1996_11_05_a110_seg3_s8;10;;;;x;;;;;;;;;;;;;;propositional;;;;;;es + wenn
NZZ_1996_11_18_a57_seg3_s1;44;;;;x;;;;;;;;;;;;;;;;;;;tense not passive;
NZZ_1996_11_22_a152_seg12_s12;12;;;;x;;;;;;;;;;;;;;anim_proxy;als;;;;als?;auffallen als
NZZ_1996_11_28_a170_seg12_s4;2;;;;x;;;;;;;;;;;;;;anim;durch;;;;;inanim durch-PP
NZZ_1996_12_03_a121_seg7_s16;13;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1996_12_05_a99_seg2_s2;9;;;;x;;;;;;;;;;;;;;anim_proxy;mit;;;;;probably Schweizerische Bankgesellschaft (now UBS)
NZZ_1996_12_09_a47_seg3_s9;12;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_12_27_a125_seg4_s41;12;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1997_01_25_a211_seg10_s10;3;;;;x;;;;;;;;;;;;;;inanim;;;;PA+A;;
NZZ_1997_02_08_a215_seg19_s1;7;;;x;;;;;;;;;;;;;;;inanim;;;;;;generic EXP
NZZ_1997_02_24_a59_seg12_s11;5;;;;x;;;;;;;;;;;;;;inanim;durch;;;;;inanim durch-PP
NZZ_1997_02_24_a79_seg5_s12;14;;;x;;;;;;;;;;;;;;;ambiguous;;;;;;
NZZ_1997_03_01_a209_seg8_s2;48;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_03_18_a172_seg2_s18;2;;;;x;;;;;;;;;;;;;;anim;durch;;;;;inanim durch-PP
NZZ_1997_03_27_a142_seg3_s4;50;;;;x;;;;;;;;;;;;;;;durch;;;;tense not passive;
NZZ_1997_04_19_a17_seg6_s1;42;;;x;;;;;;;;;;;;;;;propositional;;;;;;generic EXP
NZZ_1997_05_09_a126_seg3_s14;11;;;;x;;;;;;;;;;;;;;inanim;durch;;;pronominal_adverb;;
NZZ_1997_05_17_a44_seg6_s1;4;;;;x;;;;;;;;;;;;;;inanim;;;;;;bei stimulus-PP?
NZZ_1997_05_29_a75_seg7_s1;18;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1997_06_04_a102_seg2_s12;2;;;;x;;;;;;;;;;;;;;inanim;durch;;;;;inanim durch-PP
NZZ_1997_06_16_a79_seg3_s4;8;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_07_12_a222_seg4_s27;7;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1997_08_05_a71_seg3_s4;36;;;;x;;;;;;;;;;;;;;;durch;;;;;inanim durch-PP, tense not passive
NZZ_1997_08_08_a155_seg3_s47;19;;;;x;;;;;;;;;;;;;;anim;;;;;;
NZZ_1997_08_09_a193_seg7_s1;2;;;x;;;;;;;;;;;;;;;propositional;;;;;;proposition-based w-clause
NZZ_1997_08_19_a174_seg3_s4;2;;;;x;;;;;;;;;;;;;;anim;;;;variation;;an instead of bei Swiss German
NZZ_1997_08_30_a104_seg2_s12;4;;;;x;;;;;;;;;;;;;;inanim;durch;;;;;inanim durch-PP
NZZ_1997_09_18_a95_seg8_s4;4;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1997_09_19_a38_seg13_s18;17;;;x;;;;;;;;;;;;;;;propositional;;;;;;Bevölkerung
NZZ_1997_10_16_a99_seg4_s2;13;;;x;;;;;;;;;;;;;;;propositional;;;;EXP_anim_proxy;;
NZZ_1997_11_08_a206_seg11_s7;2;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1997_12_01_a111_seg4_s3;2;;;;x;;;;;;;;;;;;;;ambiguous;durch;;;;;inanim durch-PP
NZZ_1997_12_04_a203_seg7_s7;13;;;;x;;;;;;;;;;;;;;anim;;;;;;clearly_non_agentive?
NZZ_1997_12_06_a225_seg8_s7;6;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_12_19_a118_seg8_s1;3;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_01_08_a159_seg2_s5;2;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_01_12_a117_seg6_s9;4;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1998_03_05_a110_seg3_s3;32;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1998_03_05_a237_seg7_s3;5;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_03_12_a235_seg7_s15;25;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1998_03_21_a52_seg19_s9;21;;;;x;;;;;;;;;;;;;;anim;;;;;;
NZZ_1998_03_24_a165_seg3_s3;5;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_04_17_a183_seg3_s3;9;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1998_04_18_a119_seg5_s2;4;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1998_05_05_a137_seg2_s3;19;;;x;;;;;;;;;;;;;;;anim;als;;;;als?;auffallen als
NZZ_1998_06_12_a249_seg2_s12;2;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1998_07_11_a230_seg10_s9;18;;;x;;;;;;;;;;;;;;;anim;;;;;;positiv auffallen
NZZ_1998_07_17_a166_seg3_s1;23;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1998_07_28_a131_seg7_s3;21;;;;x;;;;;;;;;;;;;;propositional;;;;;;proposition-based w-clause
NZZ_1998_08_15_a225_seg3_s12;38;;;x;;;;;;;;;;;;;;;anim;;;;non-phoric_es;;either ungrammatical or anim
NZZ_1998_08_21_a172_seg3_s4;4;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_09_12_a214_seg11_s1;19;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1998_09_19_a75_seg3_s9;22;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_09_21_a63_seg4_s15;29;;;;x;;;;;;;;;;;;;;inanim;mit;;;;;
NZZ_1998_12_08_a136_seg5_s20;10;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_12_23_a33_seg8_s4;20;;;;x;;;;;;;;;;;;;;anim;durch;;;;;inanim durch-PP
NZZ_1998_12_29_a125_seg4_s1;6;;;;x;;;;;;;;;;;;;;inanim;an;;;;;
NZZ_1999_01_05_a64_seg6_s2;2;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1999_01_19_a90_seg3_s7;16;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_02_05_a135_seg2_s12;4;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_02_05_a162_seg3_s17;2;;;;x;;;;;;;;;;;;;;propositional;;;;;;proposition-based w-clause
NZZ_1999_02_06_a118_seg6_s14;2;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1999_02_15_a150_seg3_s8;22;;;;x;;;;;;;;;;;;;;inanim;durch;;;;;
NZZ_1999_03_05_a268_seg3_s5;3;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1999_03_24_a151_seg6_s7;37;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_03_24_a256_seg18_s1;7;;;x;;;;;;;;;;;;;;;propositional;;;;;;generic EXP
NZZ_1999_03_27_a40_seg1_s14;4;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1999_03_30_a205_seg6_s6;5;;;;x;;;;;;;;;;;;;;ambiguous;;;;;;
NZZ_1999_04_10_a243_seg6_s26;3;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1999_04_30_a239_seg5_s1;2;;;x;;;;;;;;;;;;;;;ambiguous;;;;;;
NZZ_1999_05_03_a152_seg5_s7;8;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1999_05_07_a19_seg6_s6;2;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1999_06_21_a10_seg5_s7;3;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1999_07_01_a145_seg4_s4;12;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1999_07_03_a176_seg2_s2;21;;;;x;;;;;;;;;;;;;;inanim;durch;;;;;inanim durch-PP
NZZ_1999_07_10_a212_seg7_s4;3;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1999_07_10_a236_seg11_s10;17;;;;x;;;;;;;;;;;;;;propositional;;;;;;proposition-based w-clause
NZZ_1999_07_16_a27_seg5_s3;29;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1999_07_30_a66_seg11_s6;2;;;x;;;;;;;;;;;;;;;ambiguous;;;;;;
NZZ_1999_07_31_a215_seg9_s4;2;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1999_08_03_a121_seg3_s13;13;;;;x;;;;;;;;;;;;;;inanim;;;;;;
